NU_INSCRICAO,NU_NOTA_MT
6dd26d0500fac7c3b12384dc9790d56647196ade,451.97
f99ef219338343ac35a138627ab44549fcc9247d,582.38
367a987b5a240cb3cd1ba4302f32f1e9adf75129,424.64
71b69bc0230f1d10277c460ca6226d6886d0799a,555.71
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,600.16
85ddb58c793932dc0b1244a67d490cfb45c64aa6,446.97
0683bd41ef13129ea73344ea989e0c2e93910ef2,544.33
bdda2058e08eea69e4c188395e34efa77d626279,451.7
e24c79803fab5038ccbe849262f642dcbca4a735,492.25
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,476.25
10ce02a9154cccd22497208b8e0195af192540a7,475.71
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,442.06
368c201123a334ce74cb5b5736cecdc4dcd7f43b,453.31
951544af1d2cc99f72def1e5050a514a7d869da7,403.43
47c56b81cb75952158cc58ac1dba1c6adec1e441,504.33
19df9feceee051f2b3466617bd4969688049c530,482.93
5128a1a7c4743109ace5dcfd42879ee999290536,470.14
396393b00220c19d1da779dd40277ab033825c5b,466.9
aa3c70232b75e6699d4fddad8278b785019de599,483.81
23fe757306c647c997ddd80b681ee7cdd693ed0a,446.05
8338d85c01042aa8d043b4f004e1051b7dab9385,379.88
1ae3591562a76ac63d7f8edf9113a2eaad373539,504.59
4fd659b8ab4ac00f9233609c32a6f735b909493e,469.73
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,603.93
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,475.27
eb72e93988532c686581729e39b8b969e8fe11f9,515.39
f8b9cf59ba045595c2635ca232e74e417468054f,418.74
e2867649339be49075bcc34446b27b84685df132,546.87
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,463.0
4b83e292acd8b9b0ff3f73d2d76786c668346b02,568.05
f220f1ad2b33afcbe62e6d7110acbf8f33611643,451.8
8e397c184b99d98a6321ece206c14e060259f972,460.44
007d54236b259073657f2ec22ec77f01f53cc845,401.46
b821047b68fddf477c463a21d71311fe8dfeb73a,552.0
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,405.15
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,420.55
0031a184b641879da21aa6b20afe7fe981cbd0b9,429.9
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,648.44
f0527e3f10cbf275c69eda7ebf7e521f74723644,496.98
dbb9805d453e8be32d844ff35ab54818f1862c4a,438.73
c063002d93b60b03895b07efdfb49981c0aa74cf,560.48
79a82427efed350356cfde73470641b0143931af,484.38
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,423.31
b6896311e1e6509aa201bb98af9d59a9f92ae26d,532.2
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,541.15
1ff27016f59accc6db15f32efc63c1e359c2e640,474.64
70f54399076674b5788c25a4f91590eef521c586,512.22
c9c74863e650894c407ecff2e859d545add51127,470.33
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,454.64
adb2c4c81f38b46232c14ba76031de8e4d932bfd,440.05
ee5f9994df3331cf0df76303584bab4070a28d0d,523.55
f1188bd78bb2caf3b243095a7efa21a90b455323,520.91
469a2496f12cda71984b4783186e4a81ddc66d05,495.17
53aff6504cf05345877577b392df1e6d3495f96c,480.61
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,552.41
16e35b093d462f16bca8f46ef05907d7674171b5,396.92
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,425.75
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,524.54
603cdac3e2637a1775d0835a35b1824a66d6f159,524.38
729dbf9ac607943285cf9cabf80503f9e1112cb0,621.45
6553371b304d9effccd011d3ed11f852354b335c,463.11
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,463.29
6b11913937224ba8eac6c17003a30e9d6939b6a3,408.6
11cca4c8990d674ff1a5e26fe0040669e61a0233,395.11
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,453.96
569fff7fa6d66e6a99c21bd650356b830ee82ff9,532.41
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,483.89
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,560.58
01f7730894bdc452e3477d93e3c54ff415b61111,479.26
5ec28648c95c2da89e5d8edceef07e9f93cda87a,449.65
c72b158cced5274845a6dd714599314634bb6c48,401.97
c48bba8ca267525981be488ff4e86cf050164a39,408.5
f34a161eeb0416fc4b417e93ce97909636c524a9,605.96
c1879190680836a87f332da038342397e16c5ccf,484.4
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,463.35
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,482.83
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,570.07
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,440.12
8833c7ba011d13481b959f08f6c7cf30a1556c6d,416.48
f3ef288fa31afac3b0ca3aa433d13e272fe00266,470.92
dd2d48e442be679f4ea26a306395cd883b62adf9,503.81
2689bd93b7eeaf6477323172ff564376bbb01a61,440.13
05cf942d421a1328096dd41aa129871a0f151617,464.84
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,506.37
cdb9efbf46b74930f814ed3315298d246112432a,562.08
d223498de0171aa5a893a630d50d64cdd6c3903b,532.03
c8a54292e1a0f01824920b5ecef0ed73117c82af,478.06
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,464.58
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,510.38
b083c91a03a467c488143daae73bc1ca6c67eaed,397.54
e045a78dd6d3a80cdb933c2c633235f9400d935e,456.01
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,485.84
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,539.87
6d92d2501c29777b1ee946549b4c68855dcaf846,513.73
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,552.26
40f78aa7da9ceea65c094319f607534e9b30365e,501.62
1d24aa3d5981652501dfaed0536c6a7268269e42,511.69
e172fa5f93736178e35f574e8c2ac09d5191ef51,405.62
ad12d43e69656e89951352925b1783b8f52e461a,460.39
baef769fe1e7fa60a51d42aecf92b955d4b897ea,451.12
d0dde3b886beb447747030ffc5e4df503c77ea06,416.0
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,430.97
8e19e5d730aa06ec06279e0b711954526ac5fdf0,545.14
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,452.78
5132afe537cc020677fc257025ac2197ec8f4f76,420.09
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,477.36
d241980523994e8163acc9fa7535cb8a2f4581c2,457.02
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,512.42
d53d367385fdeebd4755f504ce0b52c08212e2cf,505.77
43345fa824e2d2e14c9e55ef4203fa7281384d08,503.82
91715815e6d1a2fd369379aa2451e4d535f000ad,640.35
fedec1c68a8209fbd9d61deb68b5758092e988b6,493.48
595b7e5edb003a28180a8b0d017b3cb0133ea763,423.37
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,486.54
46a697f4c8e3f21cde73ea82e859032ba778c4a7,559.94
b04f5a32926fa64f940dfc5b37827973e1ffdab7,445.52
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,427.26
b02a44458d192e2b88fc6a22f10b76564289b3bb,529.88
0672bbae643d4a999853d5fd1f3a4341848b8525,388.34
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,469.66
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,473.86
c0c1b0a9bb9f86fe701ea75200255f2841612546,467.75
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,468.37
c66ecaee41d08c2aed17688c67f41ad749dd7e08,585.77
b337af487f7962a13cd01ff46a8ad018c36aae13,571.96
838819e380664b54ce26c5a374fa00d5a09f1f66,510.31
1254edf4a16f9986b6035a98f4739a46bd445cec,473.86
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,464.56
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,450.89
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,458.05
0b2bb0d770a048460635524280814fa93d61e2d9,505.14
3d37ebd4442995d8706e2b61a82e24be7810ba60,500.07
71ebd4766a377b3136bf240effab3c4a21c1d160,464.59
70a452eb2468fab6734007b7fbca04d798a577d4,605.97
3aed699de60252c5890ae5aa8e9ee0e04762d950,411.66
b4d92ef68697a52731950962efeef7732c598a29,472.13
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,423.66
b0e6d9a800c6161f19982d3a2ca923369d426c3a,480.89
0ba051d8db0608d22aa3afd1141b99096a3f1f01,485.01
010f40757d0121c336eee26020c320b7cd22c8bd,433.28
bb012421e88a0ee1ba5eae1844981ead4ad0de14,587.81
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,503.92
84e64a158420dd8ed7712f200ece7060dd8928b9,486.56
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,442.65
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,441.86
75b3ea3112b7c010512672e211971e1bc28e1c02,444.82
5516df900f8b8146759765865b547d4101610fd6,376.42
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,484.99
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,450.82
5951cc578661069e16579472bc48423cd559131c,487.91
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,418.19
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,520.37
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,505.44
4eb012933907d41c6a44cd988caef09980ac4115,454.21
b0fe66a054153433ea939280a03b6078ecf5627b,444.85
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,483.12
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,496.0
7e859ae82a9d17b86d86d99eda6e5d686c038674,461.69
91af1ad89f229ba526ec92b2723983e53ba52476,516.77
4b087a8143279d52ae9e2d5e032c6b63489c2fca,578.5
92604e7c9df4b24677b55884f8331b86e058994b,536.38
db41f8e8f96de2f4bbba079fc9fcab78811a3589,464.65
528153c48ecb0f3be045b1089d4561e420d23789,593.17
129a144075139d67277018fe820d4fc707e21a35,472.72
1dcf3e435f6781415282f87c5aa126be69fc8370,505.47
f011c4b90ed283985dfb7970cf469c169981545b,493.13
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,523.28
2dc8d7a62f3cf7e88d740a13378b5f03592da235,498.86
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,422.77
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,492.09
96c1719829492a177943eb30b1d36a03632f2486,415.68
2abaa7d3759d277dd920da6e8099939c1f794be0,623.77
d85e8440d362a210b00897420c938f305e036fa3,432.12
28b79219833b86a583f6f39b6c18ef47e60a4938,427.81
caa68a3360ee208ecbf043899bcc1c602fdf8b67,465.31
5c9d188e145b935bde1da2a0de0b35321c7bb272,420.9
39de7b7dc1c52dd45dbe223a0a59658a5431363a,467.22
bf05715519b1e948cc6b5b56672733b370cb11c4,519.9
964348513599cff01cda30441227c8fb7aaa3918,478.07
0354ab5c76efd93f7718e64f89e1af479ca6e37b,443.65
60562c040b6735756c31d3d53801bf0c968f036d,384.69
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,393.3
76a579eef67261654c12a3b7057b364682b91d01,483.35
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,437.04
a43b01b95c09f7b1887f668e50fea5986efe7122,440.7
b1d9b94df65e67a5d52c55a0708839264d2488d5,448.54
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,520.63
f15c5edca1932004fb70d8779fcc2d0fb5526804,456.32
338916b4c428b53df39d8903eb484c026fab0fab,420.11
508fb8507c33a15fb4655b07cf9d86a2f324fad5,518.94
6d4bee056abcea733d36060113427081daae72d1,667.79
a032c86d0903ec6cb708ee26590cc06c29a2a490,511.2
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,604.96
f7fe5ca92fc675604a80acb04247d1ec2d40e066,489.88
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,553.08
31d8d7b803ec6856465de2b6549994a2900a7fa8,450.02
c8400a9922328f463838ea5cd9029a8b56bd9b56,168.43
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,484.66
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,434.56
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,504.18
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,471.0
3c9a334da41db15852294edfa891312f5999a74e,601.36
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,467.45
9b2ec04e55645942f7cbffe895f18dade1c4bb98,435.82
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,459.01
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,537.07
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,486.14
27d52323a6cd30cbaad5a3c56dd486e50868c054,505.01
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,483.67
8d335794a40dd8b2cd2a63b7befb612595ac9b33,439.54
8bae38d71e416109afeb44e44f049ca05063b32d,530.55
5aa3f595cedc6029676923a0ced951c763eb759a,476.81
9711deaac163efb67ebb06a389676b2aa97279bd,557.49
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,450.01
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,464.74
a840fedf36ad6c7f853464941bda69f24e561ce6,550.86
67855ef6e11f5d2c69aeca430ff04b83a97d045f,557.39
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,568.29
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,498.06
554b003cb381ad55a7aaa8a62aae6e06422eeccc,386.54
4409fc9023f525d75d824b0f95e2a96ded508c1e,438.37
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,451.17
339eae574442eb2feadab346359cfff9c94d7fe3,448.92
95219ba812d70258c1c49c49332a1c15428b2ac8,553.88
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,443.21
1692c679d7772327a03e4a0876288f7b93f154b5,535.01
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,425.73
5546918b748940cb4bab283c64d31e9ee994c62a,605.06
9a41903af416102abc04818e991da5d445eec71f,494.58
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,450.13
153fa858e944b08dd072f907c4401d31068c530b,545.68
95c55f3a9c01e36da49a2bcb5a32428885481174,481.11
0d6e25ccfedded4c38caa1ffc259800b28f13de7,457.84
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,417.24
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,498.79
978de2f730ba3896d05e7a686c947f31f7302c24,405.26
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,476.5
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,468.86
096c60e489ee4b472413b3314b29d40d6c448a4d,561.66
c23027593c25c62587d6fc1bf61120f8d76ed0d3,465.5
08294394882e3ebf3de26f13ef4c9914ecc9cf97,381.93
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,474.9
274ae35270dd91c50510ceb8406a7cda3790822c,483.86
d0dd165443558cd766839a27fd916afac1a30b2a,410.79
74b248a09e46df7999d7550e8a996eb8f1688cd0,585.76
091070cbbf4136b1b6ae25fc5ab5462276849486,548.14
03bff6d8599a17ba9c58824ed92d39e952eef74f,434.27
030319ee21c3366af809e1d2fd6e3b755d1fa82f,473.67
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,464.89
b0138e0a521c3051655d1b721098d5f52e1835f7,405.68
a298ff0e51742a305f9efcff3b2078274cb2d6b2,544.85
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,456.89
dd157c374fcd3b4cfe8113af00b8df78396ceb70,415.45
2945f1ff8c80821c207e7880f784b841ae3ddc12,430.05
252196dbc78f0404b9b522b277013b121eaa8bef,431.17
e1cc4e163c273fdf972173732233395922a89aec,457.39
64d2779536c4913b8a571efa31b2536903c4e67b,449.84
36487fce907fc9b27f5dec420313f5a9bcda5541,437.93
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,493.5
bb810952683d7e2fecfa039b94ac594ccbda5675,559.3
af4d772c3b035b0b6ee88732ad8f4d1082016bda,437.38
a88054e4ecd2baa4f6a67536ff9ab5a72a773232,444.14
5f54bde80089da382fc511f03286df3e5055286d,434.79
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,513.59
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,475.51
c12bc5ad48c163a8e656bd501d58526c53fd549a,648.24
cc1a22f0429db012932076d5552e429acbb97610,442.22
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,446.92
779ed0118fedfee66e5c4253eab09ddedcdf7300,463.38
5888d7dc571177d09f7d9905011111d23aa7c18f,441.03
d23d0699d496b7e379f9118c95ce581f748a6de8,529.18
b769873bf7302f71a910cdee975c47dbfdee20c0,445.54
2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,561.97
19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,573.47
6f60400a1f53a48778f9465c01595cc8c514517f,472.4
06d6f83e37a1a70421c8c8d645386424895e09d6,464.5
428da6554a9a7e9f1a8a968fdc17ede08d92da84,489.49
bd4c79dfc40fa855043cfab3232f55d52ea2ca98,486.02
3f2243044e9df4f1f332ed54af72da3f5614d7ce,526.83
f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,428.15
db3a352bdaf9f14477f254265367540b233706a1,503.05
9a19fa424c24bcf26acaff7689426292c304885f,619.08
1be967dd3c730c59f797a28e129633ce5478b933,461.62
6aa0cc0630fd5007fbe484f7af4fbf8f8296da1e,413.18
298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,440.85
9b6407639e00cd0db0932036eeb846a9f64c7fd4,476.88
467114815ac851911cb1992f542b11c1bbdf431b,478.54
9eab7eef302e43a59349cce16bf13ec56b5b1650,443.69
744e759e02e8a372617c2f770458538747971cd0,573.33
b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,506.15
a547a9be1ee14d52a566331ea79bef964beeb3ca,423.6
7dd9dcfa7e50cef3e66f05c9675e1ad2f6eaedeb,571.95
2eced8c5dd3a6785f14d726d90b4393c6c362a02,421.87
e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,470.16
288045fd157d4286c74728a2b725c53e3b7f7f1a,455.06
d5c3f4bb108d44d14ca73f9aba8482cee6abe766,469.33
d7150a1ebd50d9f117d1111b490a374253bee71c,538.1
e72fa771191b450f9e2e1472f016e33a60c6fb39,459.39
bdd63cf70387e63e12d6ad70539ff891f7b70b0f,508.23
c362cf8c211484fe825398b73f5bf443cd3be5ea,552.64
7a33de3d4f9367374cbdbb6065d63763dab41569,439.98
3401dc2a38ef0c202bf24be95f8ed75ff1fbb29d,395.39
db8c88cd772678403eda0dd67ebd1b5ea36f17cb,499.66
cfcb565c3d3f4f8ead637f0dc257f0dcf72250cf,423.35
ee0885aa265050eeb090874d8fc0efe12ea4c32c,529.48
0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,518.3
c5c63de7c53114b50f3ef7b23569d7ce0fd699f5,568.1
aa7a3291afd542100175a10408549056827fe618,408.43
11ee06622b224d5d52075c204c09e9b75325902e,490.25
f706176e67c38998f303eb27cc7ce81f3611e006,560.73
0c33338444f5c0c91f480ff20e060224b70da8cd,423.69
6fcde92b94ac81c3af51fde33ba06e9d42ab33d5,399.43
cd046350ee259cbb89d55848ec3124704b0e5148,464.67
064ce222f55f971ae8f088c60e27c8a028ffeaef,483.35
816f7ef9ce56868b36b8cca7e59f674a9c4154b5,597.25
79441742a493696551c0a9a61c041fa71930c4fb,490.72
039ad14ba4a17c2a9025efe15292de9fe3ce9366,424.89
019b6db049d611b781a82734129785fc5dcae636,493.14
66b4ad25205fc4937200b167c1423878b01fd894,483.78
3fbaf4fb6d46edbafa95c75481085ad8594850f4,430.72
18c844146b8b51bbcee016bec5432bf20aee54bc,419.27
811dcae2887107c5930bb6a68268e5b5a7ba8927,509.44
7890f3989b198da9e6c8587025e413ddf77285af,448.26
4efa255fd41f123305138c3ef75aabd046bcc8df,434.06
33cc5b52551079fc2dc452e140637b4e28dbc611,437.4
145f04ee6d7252b80a2d2c369d0d270184856c09,447.09
d13cf2b05a89155aef3fc85acfc7a33afdf75a8d,431.41
6f1fbc8c32c7a01ec766511a34b269ca7949e458,448.46
ed8c7e4ceb7e7b0560fd808d82df1f9ad9dafdb2,432.93
993859852ec85d1b0e1d9e0a8a412b40dd325900,452.53
d79a552f54f331ba038ecde974731ac33ec99e1d,571.51
0e8aa0e89a491cc4b5ea8df5be8be2e56f92d8bf,431.47
dae8ec06c8d2b4f1acfd4600272ca11e9b360239,527.1
a3c335908946c0df638ce9fa5263bfb506981434,508.19
7d6f8b1d4cbc06a5402308894d57b4c5d3e9d200,434.59
4ed06d726e3468ed98caf7237a28ac97151d2f29,474.55
0487686bc73ee5fb18443ae24cc29f7f154819fb,438.69
3286957d6fb4630935c69e065cb921e8c4cf435d,485.84
b723d556502b54c02accd3a0622748212311a6e6,506.33
a34669a15c14de9dbc442e5e2a63e0b78e26fb4c,419.07
529a467e583579ae150d41d211c16e227df93fe5,392.14
e12266cc580cacf21ced5694e0924b6fb1de5aab,484.95
451a292c7a9c5d1bb693ae66c0ebbf9633f87fa7,490.22
d3c8bd20dd3ac699d01e664262f0cbb4b5bfb1ec,431.22
5ecb8e72da4e5dde4d8555f3ca53e54d0df6ee32,503.77
5f94bb6593b4ee1520976f24492fd47601bfd102,491.7
f8a4e0237c7ed88f91f2a4557f050f9c43181627,425.24
e68a3d79c4b28e3e2cad8acc53316d7448c329db,555.58
e695a440f7be99dcffcaf5a8eb7adfce9bf4a102,473.27
1468ee2dec3aecc3756da26170e8b43b92381a28,491.48
dff569ad73733692cbf1ab607b81063eff0e861d,464.2
6323f0dde023c4f57ca560fbabcda2129d92999f,567.87
136711c00fb986212010ca8ca6e9dab037944c84,472.45
81d184aeefce59624ad0702d9d91398cfd41e6bd,481.23
dc73fa622d84ac8e873bb201260832ce26382baa,391.82
ee60a0c1f91fdb87509ec5bec5a6608013b6e1bf,396.98
ab6ffe01efcbcc7167bb7ed7f952b969329104a4,528.47
ef0c8452c51d4b04253bb4ad3772560d2e9e6794,589.16
c67f68d848b822085a1e92da550c3d21d842f4be,565.72
1527819b9501e8f4e5fbc84b30f1b6e8cf382c91,515.29
0dbc9315dd32d5fd205f4c7a4f9491e811ffdafd,445.89
979d28bc47cf37d02e339b0b939d5caf7d950117,470.01
ce0ca5f8865861c99dc6c0c40ad7829c3a09c86d,562.89
f232caaa870c76363a015d9078745b4b1f1cb4be,425.69
56e79d2ecbfd5c52ac652723077427eddf132226,464.93
6e012b3812b0acefe3ed79b80581fa1f877e998b,465.75
de867b4fb4349ae1ea2ec86828f53d5eb6921367,479.38
b8d0f1da446432ea817dbc27af42cf7b54de7cc4,490.75
cdb6f7e44e4018d972435427662e0c1ff65fa962,430.84
9aca6eda9ddd64cdefb96186afceca5a41594ba1,511.07
d801dd0eafc72629ab3358c402ac22592de3a257,476.68
05025328ff61c6523c0bfd710251ab7fb222137e,439.55
628fe288ac53f69493a3f01e152a286b53ad57ca,597.0
74bc9d1c168a6091bcc4a44b4bdeda14fbb779c8,557.78
d02d1db77d51310743cab6d5293f957bc42c302d,534.81
5a83265b4a5d69bd72fa4cbcaab772cdb6b3f243,489.51
9271ca950410c4b833982f6575814a1b84fa2e44,518.64
5a3107536cfd725d830188faaa8b8465dcd50ff5,520.63
3647197d7dea6d9ff3aaa235df84f213f13fe0bb,459.86
32fcf6f6c4bd90ab814718dc76d38c67d02f0665,495.56
593e88a3d0394a73e593bc0c650041dac6119f9a,448.03
0a38c2fb4ce17c27ce11c36765d8254a0cdc4a53,479.28
e797a24219aa01027b3690444513fba5027af1b7,408.84
c4bf90c160d2326083394a8fbb245ed016c3fd11,489.32
111ba68358cff24e3f56637638ac63c490995e95,559.01
f0c8ab1d002824f33e7cce5874ea7708e89355ea,493.56
b4fe7b49d3708eca0d8940960522c34eb15e3c54,541.45
489533700e5aaf4df4bf2ff5f8a33ae7afcef8f0,530.89
39d40abf6eb0b13552bc0c11c34b3a6c2d077ba6,506.25
ca4ee46725675d1473d3542eb769f598475fe85f,546.14
d803d5c29d6c28e91d22c0b9400abd524a47d8aa,571.62
109aec96dfe7d5da29f94ae235a5fcf7d212fff4,510.37
1121ae56a62e36b97d68f5d893eda095a5f905c9,412.26
852bc5ad7ce26e3d21a4fd1242ce03ceead9622f,425.13
607af564cfc6b236f98c7905532b382a55e45df8,409.53
04758e8f0f8cdb36ba110cc6d464d0193cf6061d,566.38
7742349bb0261548bd288cde89dd1d7232e2d4bc,435.41
39cff2246c5a4b805449e99c9883c7f8ef835562,207.35
a8daac0b88ff689bb31ed5e9c8712b4b2d8481ed,431.48
20c8bab12fb379a3be7009dfea28df6b93e93ff7,470.79
034ef830c6ddf7039456921604df9b1b9f36b672,444.29
cfe5796a470dc7dfee92b593b530bfbed4596154,534.74
493d264d0b22864fdf0348c668e65a0f4ecd6ff7,488.7
82506a66d3a27ec43c73dece6c686e301366a333,433.04
9b5876765d16356eadd1fb72ce4bf868b5a9a6f8,444.3
2897875fa8f9bb7cf301ebddaec650745579727a,571.92
5f24797405feec0644f2812280b34c0fac312f47,469.91
b92a00df35857e1e964b609040127c05ced17c99,613.21
2e6e686a8cf32033cb520b66041aaa0b28e6d16c,432.35
32cc6b16f9d6f2296a58e1f9bd1316520e52d352,522.96
77af6a47f634136ec6c46a1433323ba42764acfb,483.79
1057d036eb86c0b58264fdaf9832fa06a200a1cc,414.33
b59d940982d28fdb23e0227396a8dcb4b4d8b196,500.79
e059864c63b852d5f1f83abdcc538dc25d8a22f4,463.64
c38b93a2528370c165bfd7cedb534455bc6b591a,435.03
1641291857f145251e7ccda4dfe57d31e0ba00dc,423.5
f3eeaff7f7dfbb7475bd9faf6315007df43a5e76,461.1
7975485e77974d548ff07cf8256339fcca7080a1,479.74
746c5e374ca5dc5e24798770ce0c721d883652a4,433.32
fb17ce23125facd0bd44e9f9877590f1999504d6,495.52
bcce6132b635671074348b3b2cd215a676bf06c2,510.56
36f493fa8a43d76bc2d30b4b7f0594652c6de6d8,465.04
78e07697bc76e15d90dcfcb9c2d0a88931b9f72a,497.15
7ff272af1ac0315763dca5da641823a3f66ca54a,523.19
8a5188b0f652cf86b6ccee11ab9a09bd80ce163d,468.43
9d8f21ec4f5cd996aaabd0b974e1bcfde699b4d8,548.16
ddb5b429fe29a19b9fc2c71ba1d9103334f001c9,462.7
a47ccf509526351e7411e5dd132657d6358918d8,455.59
7caf53e4bd0d5c6478d3b3aaafc4fa1ea5c19a4e,494.16
9faeb60bc20c461708bc4a60929bc132c25d7e06,398.57
5e9ec7e30f2e17c885f17175f4d3e8c7b1da4fff,507.84
32b0d6dd43ca6dff5cc423779c4b3f3d92791174,542.48
bce87f2cf83652a5d5710076a901634c7c86cf6f,558.09
973b79021380472f5b851ecef80da0cbc10baf61,460.17
d7aca12cacebea0b2741b12d668a270189728812,461.29
109a9b1e57f7056d0a023c34fb8f411a5a6b4bfc,464.97
66b890eca1ca4794f575d59786c751102d46378b,496.13
4da01681741717af1f606e3da40f468a21398a8a,460.52
6bf6f9858d22590c2995b336c209ecca4cdb1f6b,615.95
eb5b77450ed7c37fa61c785ac509af0982f32800,484.93
c1e9bbbea295199ec16807366430b9dba2af873c,491.18
3362a40c8341fe983d4518c476e7483f680ba809,487.94
1283d5b6b08c0a136b16163c092963258b24fdca,475.95
2984d4be96a90eb532564181c26c3cd6902f9ce4,431.7
2ec8f80d1d9466d6e52981e1cb25635c9f06ed4f,445.36
6b576f72af88a620f0d28b43f4745cd2e00849bf,454.07
